	Run	Cell	Method	Species	CellLine	Layout	SRR	TotalReads	UniqReads	Background	GC.Mean	GC.Median	Spikiness	GenomicDepth	GenomicCoverage
459	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009796	OP-Strand-seq	Human	HG001	PAIRED	SRR15009796	2428596	2058626	0.006111999999999999	0.4504634102387581	0.4473684210526316	0.1267381149790981	0.06004181030134425	0.04486746633451
460	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009797	OP-Strand-seq	Human	HG001	PAIRED	SRR15009797	972688	874136	0.162055	0.4657500528636049	0.4605263157894737	0.2154801777334191	0.024140100611745	0.01774664103986516
461	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009798	OP-Strand-seq	Human	HG001	PAIRED	SRR15009798	1181826	1066720	0.023865	0.4639467725380074	0.4605263157894737	0.1546363765128027	0.02931955004370255	0.0218876353693979
462	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009799	OP-Strand-seq	Human	HG001	PAIRED	SRR15009799	7975966	5425146	0.01263	0.4481945561391362	0.4473684210526316	0.1078305794277462	0.1974296426128988	0.1140045782556632
463	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009800	OP-Strand-seq	Human	HG001	PAIRED	SRR15009800	7854240	5474230	0.054616	0.4494485953147098	0.4473684210526316	0.1089545316928453	0.1939656047945564	0.1145694026523023
464	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009801	OP-Strand-seq	Human	HG001	PAIRED	SRR15009801	10295664	6283534	0.008938	0.4461456136135312	0.44	0.1009289415508408	0.254962601372842	0.1295674729733239
465	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009802	OP-Strand-seq	Human	HG001	PAIRED	SRR15009802	3419764	2634628	0.005895	0.4516250784956834	0.4473684210526316	0.2473928456748589	0.08397875136846622	0.05662808132593398
466	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009803	OP-Strand-seq	Human	HG001	PAIRED	SRR15009803	520322	478056	0.004712	0.4391356298460704	0.4342105263157895	0.1925249645846189	0.01286298066871076	0.01045616420372803
467	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009804	OP-Strand-seq	Human	HG001	PAIRED	SRR15009804	408954	382050	0.033259	0.4643493400632338	0.4605263157894737	0.2117561233211565	0.01022355771817223	0.007783931879254149
468	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009805	OP-Strand-seq	Human	HG001	PAIRED	SRR15009805	21994	21778	0.373372	0.4341549581967684	0.4305555555555556	0.5935870195093683	0.0005417378001652411	0.0004713969678378487
469	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009806	OP-Strand-seq	Human	HG001	PAIRED	SRR15009806	11161068	6476328	0.006513	0.4378359869635474	0.4342105263157895	0.0938164838369636	0.275437274707641	0.1331323778687029
470	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009807	OP-Strand-seq	Human	HG001	PAIRED	SRR15009807	3821028	3045462	0.004872	0.4455346143938143	0.4342105263157895	0.1118633695594235	0.09433260014809827	0.06431714090758663
471	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009808	OP-Strand-seq	Human	HG001	PAIRED	SRR15009808	11914240	6681010	0.005132	0.4414014589768419	0.4342105263157895	0.09610967808094913	0.2944556503786087	0.1373771735345885
472	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009809	OP-Strand-seq	Human	HG001	PAIRED	SRR15009809	4907316	3715978	0.011218	0.4465165137697174	0.4473684210526316	0.1095739762443824	0.1212824241419654	0.07930954931856206
473	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009810	OP-Strand-seq	Human	HG001	PAIRED	SRR15009810	5589698	4152884	0.019033	0.4524162069490655	0.4473684210526316	0.1304637686971167	0.1396249980837402	0.08876933039759274
474	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009811	OP-Strand-seq	Human	HG001	PAIRED	SRR15009811	644122	489706	0.022368	0.4601560367031681	0.4605263157894737	0.1798193466713427	0.01607053305761693	0.0108436321725189
475	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009812	OP-Strand-seq	Human	HG001	PAIRED	SRR15009812	9216284	5842054	0.004746	0.4330644879857938	0.4210526315789473	0.1073282322174418	0.2290504001340143	0.1250588092732147
476	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009813	OP-Strand-seq	Human	HG001	PAIRED	SRR15009813	1334	1054	0.10377	0.4281155520079537	0.4154761904761905	1.713725490196078	3.318885199532774e-05	2.297877044393439e-05
477	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009814	OP-Strand-seq	Human	HG001	PAIRED	SRR15009814	497884	458864	0.004786	0.4339815769808502	0.4307692307692308	0.1817299644036461	0.01212459636395281	0.009945515082756885
478	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009815	OP-Strand-seq	Human	HG001	PAIRED	SRR15009815	7791406	5389246	0.003611	0.4370541953711636	0.4342105263157895	0.09711351739401207	0.1924188497873081	0.1158415202397239
479	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009816	OP-Strand-seq	Human	HG001	PAIRED	SRR15009816	4164620	3348168	0.010877	0.4424501531234945	0.4342105263157895	0.1079160642684129	0.102890588313226	0.07219677047530969
480	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009817	OP-Strand-seq	Human	HG001	PAIRED	SRR15009817	13713216	7555582	0.030442	0.4342745438772268	0.4285714285714285	0.09436080338185014	0.3394708122871039	0.1596274187989804
481	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009818	OP-Strand-seq	Human	HG001	PAIRED	SRR15009818	11522174	6825908	0.117347	0.4449020027636032	0.4383561643835616	0.1503333851881173	0.2861166377497312	0.1436596936869378
482	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009819	OP-Strand-seq	Human	HG001	PAIRED	SRR15009819	8281364	5538834	0.073926	0.4480989151800177	0.4473684210526316	0.1435546051557081	0.205106791939987	0.1160271058806069
483	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009820	OP-Strand-seq	Human	HG001	PAIRED	SRR15009820	7004424	5021180	0.004423	0.4400308091658186	0.4342105263157895	0.09676911751482603	0.1728020539113997	0.1057903704302804
484	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009821	OP-Strand-seq	Human	HG001	PAIRED	SRR15009821	3642206	2989964	0.009006	0.4504509699103422	0.4473684210526316	0.1181321680986721	0.09004084450707292	0.06421066618134473
485	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009822	OP-Strand-seq	Human	HG001	PAIRED	SRR15009822	9116562	5841564	0.005038	0.4410881545410237	0.4342105263157895	0.1469983980627802	0.229194220927442	0.1263469480695461
486	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009823	OP-Strand-seq	Human	HG001	PAIRED	SRR15009823	18140724	8962954	0.009561	0.4401190085699579	0.4342105263157895	0.0912039819830383	0.448076877574606	0.1843470530169688
487	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009824	OP-Strand-seq	Human	HG001	PAIRED	SRR15009824	17147382	8839866	0.00946	0.4362214347427665	0.4342105263157895	0.0902435731955006	0.4242982498149787	0.1853360653629595
488	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009825	OP-Strand-seq	Human	HG001	PAIRED	SRR15009825	524402	482544	0.032036	0.433942066591726	0.4266666666666667	0.1759880555834472	0.01279759426854314	0.01054030398527211
489	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009826	OP-Strand-seq	Human	HG001	PAIRED	SRR15009826	619062	581216	0.006218	0.4364133304494173	0.4342105263157895	0.1513234082254241	0.0150847081881997	0.01252583510806225
490	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009827	OP-Strand-seq	Human	HG001	PAIRED	SRR15009827	2097850	1854506	0.00675	0.4501788014199597	0.4473684210526316	0.1257014156721659	0.05186844280216697	0.04044113615603157
491	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009828	OP-Strand-seq	Human	HG001	PAIRED	SRR15009828	511862	482634	0.182703	0.4557647922299281	0.4473684210526316	0.277002751955622	0.01277437932431119	0.01094890933417739
492	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009829	OP-Strand-seq	Human	HG001	PAIRED	SRR15009829	4289308	3462644	0.006562999999999999	0.4428275301814595	0.4342105263157895	0.1075812032252656	0.1058141391133497	0.07395454728388835
493	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009830	OP-Strand-seq	Human	HG001	PAIRED	SRR15009830	7993448	5540484	0.00492	0.4415759463210804	0.4342105263157895	0.09971029058501506	0.1973595664760834	0.117925565745144
494	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009831	OP-Strand-seq	Human	HG001	PAIRED	SRR15009831	11774742	7186766	0.025831	0.4366957462433709	0.4342105263157895	0.09320444249066362	0.2909272379856501	0.1517676817424655
495	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009832	OP-Strand-seq	Human	HG001	PAIRED	SRR15009832	17899122	8732108	0.006781999999999999	0.4383812782351879	0.4342105263157895	0.1018505118683412	0.4430226795546024	0.1818675979817446
496	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009833	OP-Strand-seq	Human	HG001	PAIRED	SRR15009833	5520740	4224626	0.008467	0.4449604616539922	0.4342105263157895	0.1688365030308188	0.1384049423818009	0.09221231257490793
497	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009834	OP-Strand-seq	Human	HG001	PAIRED	SRR15009834	6689454	5036626	0.004927	0.4411960716825862	0.4342105263157895	0.098721360039946	0.1651258277142575	0.1071010285190381
498	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009835	OP-Strand-seq	Human	HG001	PAIRED	SRR15009835	5498588	4327810	0.008356	0.4430910298197229	0.4342105263157895	0.1057068315835731	0.1359785203619799	0.09314466095089599
499	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR15009836	OP-Strand-seq	Human	HG001	PAIRED	SRR15009836	710	706	0.083333	0.4318849248724786	0.4210526315789473	1.832835820895522	1.737529514949593e-05	1.561773086254387e-05
500	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541117	OP-Strand-seq	Human	HG001	PAIRED	SRR16541117	0	0	0.0			0.0	0.0	0.0
501	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541118	OP-Strand-seq	Human	HG001	PAIRED	SRR16541118	0	0	0.0			0.0	0.0	0.0
502	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541119	OP-Strand-seq	Human	HG001	PAIRED	SRR16541119	676870	648886	0.007576	0.4404783570530759	0.4342105263157895	0.1467820116450314	0.01661078424987352	0.0141958783978689
503	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541120	OP-Strand-seq	Human	HG001	PAIRED	SRR16541120	0	0	0.0			0.0	0.0	0.0
504	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541121	OP-Strand-seq	Human	HG001	PAIRED	SRR16541121	710362	670964	0.008173999999999999	0.4511457618023037	0.4473684210526316	0.2758181263645505	0.01817523663905734	0.01567459204983336
505	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541122	OP-Strand-seq	Human	HG001	PAIRED	SRR16541122	124	124	0.0	0.4643928141120376	0.4605263157894737	1.928571428571429	2.888694122924364e-06	2.674781192689748e-06
506	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541123	OP-Strand-seq	Human	HG001	PAIRED	SRR16541123	78	78	0.0	0.4250763039008472	0.4104691075514874	2.0	1.774259930287439e-06	1.630955658325387e-06
507	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541124	OP-Strand-seq	Human	HG001	PAIRED	SRR16541124	96	94	0.0	0.4487344067714825	0.4539473684210527	2.0	2.305737909797183e-06	2.053564130252311e-06
508	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541125	OP-Strand-seq	Human	HG001	PAIRED	SRR16541125	22	22	0.0	0.4373891907477992	0.4276315789473684	2.0	5.662605697917958e-07	5.123475548546162e-07
509	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541126	OP-Strand-seq	Human	HG001	PAIRED	SRR16541126	108	108	0.0	0.431042594093839	0.4222051056338028	1.961538461538461	2.611129052473594e-06	2.420868283630773e-06
510	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541127	OP-Strand-seq	Human	HG001	PAIRED	SRR16541127	0	0	0.0			0.0	0.0	0.0
511	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541128	OP-Strand-seq	Human	HG001	PAIRED	SRR16541128	1521404	1400592	0.010041	0.4391397212591513	0.4342105263157895	0.1219265522672636	0.03740487237209887	0.03110303222997738
512	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541129	OP-Strand-seq	Human	HG001	PAIRED	SRR16541129	108	108	0.0	0.4498329068274051	0.4497116077865898	1.924528301886792	2.694955095053337e-06	2.399650903558721e-06
513	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541130	OP-Strand-seq	Human	HG001	PAIRED	SRR16541130	106	106	0.0	0.4353792745376281	0.4210526315789473	2.0	2.526607358088209e-06	2.361737880151285e-06
514	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541131	OP-Strand-seq	Human	HG001	PAIRED	SRR16541131	1024696	965556	0.01159	0.4438882277089427	0.4342105263157895	0.1374071123817422	0.02517568858525286	0.02124676301301798
515	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541132	OP-Strand-seq	Human	HG001	PAIRED	SRR16541132	904170	857540	0.006317000000000001	0.4419537361774468	0.4342105263157895	0.1402322797996365	0.02220542302725084	0.01922808477734086
516	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541133	OP-Strand-seq	Human	HG001	PAIRED	SRR16541133	999068	944682	0.006573000000000001	0.4471972830727958	0.4473684210526316	0.1417690615083173	0.02458051255250779	0.02104503442415917
517	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541134	OP-Strand-seq	Human	HG001	PAIRED	SRR16541134	894672	848366	0.008631999999999999	0.4480192565097195	0.4473684210526316	0.2091055026975477	0.02192044683028867	0.01886253123173129
518	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541135	OP-Strand-seq	Human	HG001	PAIRED	SRR16541135	1737610	1592714	0.004847	0.4410733179617095	0.4342105263157895	0.1216037548753884	0.0428258660240111	0.03549787616425477
519	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541136	OP-Strand-seq	Human	HG001	PAIRED	SRR16541136	938586	884970	0.003909	0.4407045031957055	0.4342105263157895	0.1386114094263378	0.02307807856527459	0.01962783030484949
520	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541137	OP-Strand-seq	Human	HG001	PAIRED	SRR16541137	74	74	0.0	0.4253780375512092	0.4210526315789473	2.0	1.658086078745387e-06	1.565564388595131e-06
521	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541138	OP-Strand-seq	Human	HG001	PAIRED	SRR16541138	1086082	1017406	0.007534000000000001	0.4458495089899745	0.44	0.1608419794865709	0.02709287991813453	0.02295079550222235
522	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541139	OP-Strand-seq	Human	HG001	PAIRED	SRR16541139	1205510	1127444	0.009645	0.4332946371057929	0.4246575342465753	0.1247345982823481	0.02964696517471965	0.02511763852902753
523	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541140	OP-Strand-seq	Human	HG001	PAIRED	SRR16541140	369338	358714	0.010758	0.4391335375658272	0.4342105263157895	0.180395222533092	0.009072224414634587	0.007903454598588556
524	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541141	OP-Strand-seq	Human	HG001	PAIRED	SRR16541141	1307018	1213200	0.008845	0.4366989466962324	0.4342105263157895	0.1236796195704165	0.03212225221215032	0.02708494322668397
525	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541142	OP-Strand-seq	Human	HG001	PAIRED	SRR16541142	522474	503204	0.003331	0.4385914329572687	0.4342105263157895	0.1672717269434522	0.01290246203911401	0.011224173536281
526	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541143	OP-Strand-seq	Human	HG001	PAIRED	SRR16541143	400014	384368	0.00369	0.4375866768166122	0.4342105263157895	0.2112781996167762	0.009827920362401812	0.008542787825348497
527	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541144	OP-Strand-seq	Human	HG001	PAIRED	SRR16541144	458	458	0.202381	0.4349874795188549	0.4342105263157895	1.809954751131222	1.142955916668207e-05	1.033286409508899e-05
528	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541145	OP-Strand-seq	Human	HG001	PAIRED	SRR16541145	1100544	1036062	0.049665	0.4362878215044575	0.4342105263157895	0.1617560658270566	0.02713192754963696	0.02348767382669929
529	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541146	OP-Strand-seq	Human	HG001	PAIRED	SRR16541146	991906	925186	0.004522	0.4346556924032791	0.4285714285714285	0.2214761353942896	0.0249127864635614	0.02127596021495254
530	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541147	OP-Strand-seq	Human	HG001	PAIRED	SRR16541147	267070	260338	0.004071	0.4314794314276088	0.4210526315789473	0.2029578070367576	0.00656524591572025	0.00587402471642935
531	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541148	OP-Strand-seq	Human	HG001	PAIRED	SRR16541148	771868	736634	0.008405	0.4342547130041499	0.4266666666666667	0.1448018062213654	0.01891495103006766	0.0163896688886692
532	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541149	OP-Strand-seq	Human	HG001	PAIRED	SRR16541149	337700	328170	0.005743	0.4384840570294421	0.4342105263157895	0.1999807383627608	0.008302345517853955	0.00727224867187392
533	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541150	OP-Strand-seq	Human	HG001	PAIRED	SRR16541150	1242338	1156840	0.080603	0.4414419071578512	0.4342105263157895	0.1742213859094235	0.03059544119434382	0.02588698107826602
534	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541151	OP-Strand-seq	Human	HG001	PAIRED	SRR16541151	587628	552576	0.006301	0.4426010473725499	0.4342105263157895	0.300934710026622	0.01500935831504579	0.01291502864115701
535	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541152	OP-Strand-seq	Human	HG001	PAIRED	SRR16541152	334106	322330	0.017411	0.4420750511991333	0.4342105263157895	0.1903410952262393	0.0082166311284478	0.007226844521997439
536	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541153	OP-Strand-seq	Human	HG001	PAIRED	SRR16541153	672764	643782	0.004744	0.4352078222405365	0.4305555555555556	0.1788104570928764	0.01671435393417506	0.01446045704041196
537	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541154	OP-Strand-seq	Human	HG001	PAIRED	SRR16541154	384274	373080	0.347972	0.4473637007490653	0.4473684210526316	0.2784333206814173	0.0095765677998135	0.008572750592095165
538	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541155	OP-Strand-seq	Human	HG001	PAIRED	SRR16541155	835424	793958	0.07208200000000001	0.4401937603120381	0.4342105263157895	0.1867685124898763	0.02059889726903595	0.01779490431866283
539	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541156	OP-Strand-seq	Human	HG001	PAIRED	SRR16541156	287814	280334	0.006355	0.4570013282109677	0.4520547945205479	0.277704145497386	0.00722546817489998	0.006451171541327622
540	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541157	OP-Strand-seq	Human	HG001	PAIRED	SRR16541157	1568524	1437542	0.00362	0.4361833790184536	0.4342105263157895	0.1172962197456343	0.03857354584036982	0.03195700360397932
541	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541158	OP-Strand-seq	Human	HG001	PAIRED	SRR16541158	1471524	1351516	0.005972	0.4384523912515313	0.4342105263157895	0.1210254216916367	0.03617967789027138	0.02998251664925553
542	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541159	OP-Strand-seq	Human	HG001	PAIRED	SRR16541159	370674	359384	0.152591	0.4563697363796472	0.4477611940298508	0.2959566316132714	0.009179476879595196	0.00811506353004289
543	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541160	OP-Strand-seq	Human	HG001	PAIRED	SRR16541160	3828	3784	0.027055	0.4560706706675315	0.4473684210526316	1.205654101995565	9.48079498094958e-05	8.566186769483041e-05
544	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541161	OP-Strand-seq	Human	HG001	PAIRED	SRR16541161	470180	454272	0.004383	0.4345545334265175	0.4266666666666667	0.1613175793309966	0.0115500954506973	0.01001837869635744
545	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541162	OP-Strand-seq	Human	HG001	PAIRED	SRR16541162	675722	647114	0.005242	0.4387001561667345	0.4342105263157895	0.1551927104335497	0.01660966216351102	0.0141562432884166
546	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541163	OP-Strand-seq	Human	HG001	PAIRED	SRR16541163	992020	936798	0.006486	0.4360899009432791	0.4342105263157895	0.1319445853482579	0.0243293474680811	0.02064334385420197
547	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541164	OP-Strand-seq	Human	HG001	PAIRED	SRR16541164	1496658	1372516	0.004627	0.4356631274004633	0.4342105263157895	0.1165831912174703	0.03679172382712916	0.0305021455915598
548	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541165	OP-Strand-seq	Human	HG001	PAIRED	SRR16541165	475138	459656	0.056701	0.4402791423441989	0.4342105263157895	0.1958676328326063	0.01173897639418363	0.01027117056253162
549	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541166	OP-Strand-seq	Human	HG001	PAIRED	SRR16541166	448046	433072	0.007967	0.4418620315988647	0.4342105263157895	0.1743012951601909	0.01100690721651729	0.009564599110497445
550	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541167	OP-Strand-seq	Human	HG001	PAIRED	SRR16541167	1153224	1089182	0.007819	0.4483377256937942	0.4473684210526316	0.1377290028058697	0.02841937382459584	0.02418896945543948
551	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541168	OP-Strand-seq	Human	HG001	PAIRED	SRR16541168	246598	240146	0.018722	0.4519803640745675	0.4473684210526316	0.2174413091956243	0.00604342949631315	0.005215272717340843
552	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541169	OP-Strand-seq	Human	HG001	PAIRED	SRR16541169	2326	2310	0.010611	0.4294383390150016	0.4210526315789473	1.44280442804428	5.644449185790728e-05	4.973110410756854e-05
553	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541170	OP-Strand-seq	Human	HG001	PAIRED	SRR16541170	1170172	1094786	0.010102	0.4357149754469893	0.4342105263157895	0.1280884967355549	0.02873107487697532	0.02421209083450357
554	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541171	OP-Strand-seq	Human	HG001	PAIRED	SRR16541171	1505946	1383236	0.006704000000000001	0.4298672393470241	0.4210526315789473	0.120896690450424	0.03701987570634754	0.03139749294365765
555	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541172	OP-Strand-seq	Human	HG001	PAIRED	SRR16541172	537146	517340	0.003621	0.4386053437823187	0.4342105263157895	0.1658052014278429	0.01318541458497357	0.01152273198692241
556	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541173	OP-Strand-seq	Human	HG001	PAIRED	SRR16541173	104458	102404	0.00984	0.4437524350941832	0.4342105263157895	0.2971168311934547	0.002571326290936134	0.00232030903251814
557	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541174	OP-Strand-seq	Human	HG001	PAIRED	SRR16541174	438714	423664	0.005547	0.4427441990524489	0.4342105263157895	0.1725002986501016	0.0107791111631975	0.009370643734914865
558	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541175	OP-Strand-seq	Human	HG001	PAIRED	SRR16541175	74978	73844	0.009387000000000001	0.4608206609079283	0.4605263157894737	0.3551047195114992	0.001837628940218697	0.001611211320951781
559	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541176	OP-Strand-seq	Human	HG001	PAIRED	SRR16541176	991124	933424	0.005476	0.4414243242168502	0.4342105263157895	0.1340634219288615	0.02437716274711593	0.02081691176231663
560	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541177	OP-Strand-seq	Human	HG001	PAIRED	SRR16541177	1265966	1175652	0.004248	0.4380917482749803	0.4342105263157895	0.1233379562266426	0.03115637411478212	0.0262606890543413
561	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541178	OP-Strand-seq	Human	HG001	PAIRED	SRR16541178	725984	691304	0.005011	0.4437577530422659	0.4342105263157895	0.1516657014843488	0.01789810043794474	0.01560316634851507
562	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541179	OP-Strand-seq	Human	HG001	PAIRED	SRR16541179	886228	839854	0.007456999999999999	0.4442305060385301	0.4342105263157895	0.1427578959512637	0.02180532132601772	0.01872252539280569
563	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541180	OP-Strand-seq	Human	HG001	PAIRED	SRR16541180	918364	866212	0.045458	0.4433166453435034	0.4342105263157895	0.1615785789969963	0.02262181793724977	0.01939309825520155
564	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541181	OP-Strand-seq	Human	HG001	PAIRED	SRR16541181	930264	873436	0.01681	0.4367691149396961	0.4342105263157895	0.1378774235134215	0.02289324944573021	0.01956576112031707
565	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541182	OP-Strand-seq	Human	HG001	PAIRED	SRR16541182	168856	165284	0.006127000000000001	0.4518862307459813	0.4473684210526316	0.2461669614342244	0.004158814146186042	0.003706583776897215
566	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541183	OP-Strand-seq	Human	HG001	PAIRED	SRR16541183	60716	59586	0.165451	0.4712842804649307	0.4722222222222222	0.4176811085774426	0.001504996768485189	0.001289048361067268
567	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541184	OP-Strand-seq	Human	HG001	PAIRED	SRR16541184	73106	71868	0.01454	0.4701123462881132	0.4657534246575342	0.3537484339034411	0.00180907452055255	0.001566517431568859
