Chrom	Bin	Start	End	Width	Crick	Crick.HP1	Crick.HP2	Watson	Watson.HP1	Watson.HP2
chr20	26	52000000	54000000	2000000	93	1	50	128	99	2
chr20	27	54000000	56000000	2000000	75	0	49	70	30	1
chr20	28	56000000	58000000	2000000	79	0	49	98	48	1
chr20	29	58000000	60000000	2000000	88	5	50	71	33	0
chr20	30	60000000	62000000	2000000	121	1	82	158	89	7
chr20	31	62000000	64000000	2000000	94	2	54	87	49	1
chr20	32	64000000	64444167	444167	9	0	8	13	6	0
chr21	0	0	2000000	2000000	0	0	0	0	0	0
chr21	1	2000000	4000000	2000000	0	0	0	0	0	0
chr21	2	4000000	6000000	2000000	0	0	0	0	0	0
chr21	3	6000000	8000000	2000000	0	0	0	0	0	0
chr21	4	8000000	10000000	2000000	6	0	0	10	0	0
chr21	5	10000000	12000000	2000000	6	0	0	7	0	0
chr21	6	12000000	14000000	2000000	0	0	0	89	34	40
chr21	7	14000000	16000000	2000000	0	0	0	211	74	39
chr21	8	16000000	18000000	2000000	1	0	0	278	62	100
chr21	9	18000000	20000000	2000000	0	0	0	247	69	89
chr21	10	20000000	22000000	2000000	6	0	1	205	60	32
chr21	11	22000000	24000000	2000000	5	4	1	268	60	69
chr21	12	24000000	26000000	2000000	3	0	3	224	67	82
chr21	13	26000000	28000000	2000000	1	0	0	296	99	65
chr21	14	28000000	30000000	2000000	0	0	0	248	44	45
chr21	15	30000000	32000000	2000000	0	0	0	213	45	46
chr21	16	32000000	34000000	2000000	1	0	0	259	75	79
chr21	17	34000000	36000000	2000000	5	0	2	241	69	73
chr21	18	36000000	38000000	2000000	6	1	5	181	70	53
chr21	19	38000000	40000000	2000000	1	0	0	206	65	63
chr21	20	40000000	42000000	2000000	4	1	3	225	98	86
chr21	21	42000000	44000000	2000000	0	0	0	113	43	50
chr21	22	44000000	46000000	2000000	2	0	2	137	39	39
chr21	23	46000000	46709983	709983	0	0	0	81	29	29
chr22	0	0	2000000	2000000	0	0	0	0	0	0
chr22	1	2000000	4000000	2000000	0	0	0	0	0	0
chr22	2	4000000	6000000	2000000	0	0	0	0	0	0
chr22	3	6000000	8000000	2000000	0	0	0	0	0	0
chr22	4	8000000	10000000	2000000	0	0	0	0	0	0
chr22	5	10000000	12000000	2000000	0	0	0	0	0	0
chr22	6	12000000	14000000	2000000	0	0	0	0	0	0
chr22	7	14000000	16000000	2000000	0	0	0	5	0	0
chr22	8	16000000	18000000	2000000	63	23	6	73	1	40
chr22	9	18000000	20000000	2000000	60	49	3	68	3	48
chr22	10	20000000	22000000	2000000	55	46	0	71	1	55
chr22	11	22000000	24000000	2000000	42	19	1	55	1	38
chr22	12	24000000	26000000	2000000	93	57	1	127	1	71
chr22	13	26000000	28000000	2000000	118	87	3	105	2	56
chr22	14	28000000	30000000	2000000	90	47	0	108	2	51
chr22	15	30000000	32000000	2000000	108	81	2	61	2	40
chr22	16	32000000	34000000	2000000	85	53	4	97	1	51
chr22	17	34000000	36000000	2000000	86	58	4	118	1	79
chr22	18	36000000	38000000	2000000	96	51	1	94	1	60
chr22	19	38000000	40000000	2000000	106	46	2	109	1	43
chr22	20	40000000	42000000	2000000	63	36	0	128	3	80
chr22	21	42000000	44000000	2000000	120	77	2	70	1	58
chr22	22	44000000	46000000	2000000	105	35	2	71	0	28
chr22	23	46000000	48000000	2000000	65	50	0	144	2	92
chr22	24	48000000	50000000	2000000	103	64	0	136	2	90
chr22	25	50000000	50818468	818468	31	21	4	32	0	19
chrX	0	0	2000000	2000000	0	0	0	0	0	0
chrX	1	2000000	4000000	2000000	56	29	0	43	0	16
chrX	2	4000000	6000000	2000000	86	44	0	131	2	49
chrX	3	6000000	8000000	2000000	121	28	2	107	2	25
chrX	4	8000000	10000000	2000000	88	31	1	99	0	26
chrX	5	10000000	12000000	2000000	106	28	2	85	0	22
chrX	6	12000000	14000000	2000000	182	96	3	70	1	18
chrX	7	14000000	16000000	2000000	115	61	1	112	1	53
chrX	8	16000000	18000000	2000000	103	34	0	96	1	28
chrX	9	18000000	20000000	2000000	76	9	1	99	0	42
chrX	10	20000000	22000000	2000000	176	38	3	156	2	43
chrX	11	22000000	24000000	2000000	91	46	0	165	1	62
chrX	12	24000000	26000000	2000000	98	23	6	91	0	38
chrX	13	26000000	28000000	2000000	145	86	2	133	0	63
chrX	14	28000000	30000000	2000000	161	102	2	105	0	38
chrX	15	30000000	32000000	2000000	118	40	1	137	1	36
chrX	16	32000000	34000000	2000000	92	62	3	118	0	71
chrX	17	34000000	36000000	2000000	107	63	3	182	9	111
chrX	18	36000000	38000000	2000000	93	27	0	57	2	20
chrX	19	38000000	40000000	2000000	0	0	0	0	0	0
chrX	20	40000000	42000000	2000000	0	0	0	0	0	0
chrX	21	42000000	44000000	2000000	0	0	0	0	0	0
chrX	22	44000000	46000000	2000000	0	0	0	0	0	0
chrX	23	46000000	48000000	2000000	0	0	0	0	0	0
chrX	24	48000000	50000000	2000000	0	0	0	0	0	0
chrX	25	50000000	52000000	2000000	0	0	0	0	0	0
chrX	26	52000000	54000000	2000000	0	0	0	0	0	0
chrX	27	54000000	56000000	2000000	0	0	0	0	0	0
chrX	28	56000000	58000000	2000000	3	0	0	0	0	0
chrX	29	58000000	60000000	2000000	0	0	0	0	0	0
chrX	30	60000000	62000000	2000000	0	0	0	0	0	0
chrX	31	62000000	64000000	2000000	72	19	1	52	1	13
chrX	32	64000000	66000000	2000000	89	17	5	155	0	19
chrX	33	66000000	68000000	2000000	87	50	3	116	5	68
chrX	34	68000000	70000000	2000000	117	68	2	114	1	50
chrX	35	70000000	72000000	2000000	134	68	2	89	1	53
chrX	36	72000000	74000000	2000000	99	59	1	100	3	50
chrX	37	74000000	76000000	2000000	163	35	2	139	2	53
chrX	38	76000000	78000000	2000000	90	67	1	161	10	109
chrX	39	78000000	80000000	2000000	91	38	2	105	0	35
chrX	40	80000000	82000000	2000000	98	23	1	93	1	17
chrX	41	82000000	84000000	2000000	149	51	0	101	2	22
chrX	42	84000000	86000000	2000000	116	77	3	95	3	62
chrX	43	86000000	88000000	2000000	89	57	3	171	8	99
chrX	44	88000000	90000000	2000000	149	101	0	130	2	88
chrX	45	90000000	92000000	2000000	142	70	3	129	5	73
chrX	46	92000000	94000000	2000000	128	26	3	65	0	26
chrX	47	94000000	96000000	2000000	151	45	2	46	2	13
chrX	48	96000000	98000000	2000000	114	49	0	117	0	28
chrX	49	98000000	100000000	2000000	173	47	1	102	0	22
chrX	50	100000000	102000000	2000000	106	41	0	98	6	58
chrX	51	102000000	104000000	2000000	113	45	3	60	3	12
chrX	52	104000000	106000000	2000000	47	9	0	52	0	16
chrX	53	106000000	108000000	2000000	89	18	0	55	1	8
chrX	54	108000000	110000000	2000000	87	42	0	137	4	91
chrX	55	110000000	112000000	2000000	98	27	1	114	1	20
chrX	56	112000000	114000000	2000000	94	31	1	58	1	11
chrX	57	114000000	116000000	2000000	10	5	0	4	0	4
chrX	58	116000000	118000000	2000000	92	56	2	83	1	49
chrX	59	118000000	120000000	2000000	77	20	1	126	2	35
chrX	60	120000000	122000000	2000000	124	46	2	120	2	37
chrX	61	122000000	124000000	2000000	99	47	0	92	4	61
chrX	62	124000000	126000000	2000000	136	65	3	103	2	40
chrX	63	126000000	128000000	2000000	77	38	2	26	0	12
chrX	64	128000000	130000000	2000000	118	57	1	103	4	51
chrX	65	130000000	132000000	2000000	117	25	0	100	0	23
chrX	66	132000000	134000000	2000000	94	24	3	111	1	47
chrX	67	134000000	136000000	2000000	107	24	1	121	6	49
chrX	68	136000000	138000000	2000000	132	78	1	145	2	52
chrX	69	138000000	140000000	2000000	125	68	2	112	0	50
chrX	70	140000000	142000000	2000000	70	37	0	103	3	63
chrX	71	142000000	144000000	2000000	145	79	1	145	2	68
chrX	72	144000000	146000000	2000000	3	0	0	11	0	7
chrX	73	146000000	148000000	2000000	0	0	0	5	0	0
chrX	74	148000000	150000000	2000000	0	0	0	0	0	0
chrX	75	150000000	152000000	2000000	2	0	0	0	0	0
chrX	76	152000000	154000000	2000000	0	0	0	0	0	0
chrX	77	154000000	156000000	2000000	0	0	0	0	0	0
chrX	78	156000000	156040895	40895	0	0	0	0	0	0
chrY	0	0	2000000	2000000	0	0	0	0	0	0
chrY	1	2000000	4000000	2000000	0	0	0	0	0	0
chrY	2	4000000	6000000	2000000	0	0	0	0	0	0
chrY	3	6000000	8000000	2000000	0	0	0	0	0	0
chrY	4	8000000	10000000	2000000	0	0	0	0	0	0
chrY	5	10000000	12000000	2000000	0	0	0	0	0	0
chrY	6	12000000	14000000	2000000	0	0	0	0	0	0
chrY	7	14000000	16000000	2000000	0	0	0	0	0	0
chrY	8	16000000	18000000	2000000	0	0	0	0	0	0
chrY	9	18000000	20000000	2000000	0	0	0	0	0	0
chrY	10	20000000	22000000	2000000	0	0	0	0	0	0
chrY	11	22000000	24000000	2000000	0	0	0	0	0	0
chrY	12	24000000	26000000	2000000	0	0	0	0	0	0
chrY	13	26000000	28000000	2000000	0	0	0	0	0	0
chrY	14	28000000	30000000	2000000	0	0	0	0	0	0
chrY	15	30000000	32000000	2000000	0	0	0	0	0	0
chrY	16	32000000	34000000	2000000	0	0	0	0	0	0
chrY	17	34000000	36000000	2000000	0	0	0	0	0	0
chrY	18	36000000	38000000	2000000	0	0	0	0	0	0
chrY	19	38000000	40000000	2000000	0	0	0	0	0	0
chrY	20	40000000	42000000	2000000	0	0	0	0	0	0
chrY	21	42000000	44000000	2000000	0	0	0	0	0	0
chrY	22	44000000	46000000	2000000	0	0	0	0	0	0
chrY	23	46000000	48000000	2000000	0	0	0	0	0	0
chrY	24	48000000	50000000	2000000	0	0	0	0	0	0
chrY	25	50000000	52000000	2000000	0	0	0	0	0	0
chrY	26	52000000	54000000	2000000	0	0	0	0	0	0
chrY	27	54000000	56000000	2000000	0	0	0	0	0	0
chrY	28	56000000	57227415	1227415	0	0	0	0	0	0
chrM	0	0	16569	16569	0	0	0	0	0	0
