biosample,sample_name,library_ID,title,filename,LibraryStrategy,LibrarySource,LibrarySelection,LibraryLayout,Platform,InstrumentModel,DesignDescription,FileType
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0031,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0031.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0032,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0032.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0033,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0033.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0034,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0034.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0035,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0035.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0036,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0036.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0037,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0037.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0038,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0038.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0039,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0039.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0040,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0040.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0041,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0041.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0042,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0042.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0043,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0043.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0044,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0044.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0045,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0045.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0046,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0046.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0047,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0047.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0048,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0048.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0049,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0049.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0050,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0050.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0051,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0051.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0052,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0052.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0053,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0053.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0054,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0054.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0055,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0055.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0056,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0056.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0057,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0057.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0058,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0058.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0059,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0059.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0060,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0060.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0061,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0061.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0062,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0062.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0063,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0063.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0064,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0064.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0065,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0065.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0066,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0066.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0067,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0067.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0068,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0068.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0069,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0069.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0070,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0070.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0071,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0071.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0072,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0072.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0073,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0073.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0074,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0074.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0075,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0075.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0076,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0076.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0077,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0077.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0078,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0078.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0079,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0079.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0080,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0080.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0081,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0081.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0082,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0082.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0083,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0083.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0084,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0084.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0085,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0085.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0086,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0086.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0087,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0087.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0088,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0088.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0089,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0089.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0090,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0090.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0091,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0091.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0092,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0092.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0093,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0093.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0094,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0094.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0095,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0095.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0096,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0096.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0097,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0097.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0098,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0098.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0099,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0099.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0100,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0100.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0101,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0101.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0102,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0102.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0103,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0103.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0104,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0104.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0105,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0105.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0106,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0106.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0107,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0107.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0108,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0108.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0109,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0109.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0110,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0110.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0111,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0111.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0112,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0112.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0113,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0113.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0114,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0114.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0115,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0115.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0116,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0116.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0117,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0117.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0118,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0118.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0119,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0119.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0120,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0120.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0121,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0121.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0122,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0122.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0123,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0123.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0124,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0124.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
